entity,coupled,degree,average-revs,structurally_coupled,direction
crates/hir_ty/src/infer/coerce.rs,crates/hir_ty/src/infer/expr.rs,32,98,No,None
crates/hir_ty/src/infer/expr.rs,crates/hir_ty/src/infer/pat.rs,32,95,No,None
crates/ide_completion/src/completions/unqualified_path.rs,crates/ide_completion/src/context.rs,32,91,No,None
crates/ra_lsp_server/src/main_loop.rs,crates/ra_lsp_server/src/world.rs,32,91,No,None
crates/hir_ty/src/display.rs,crates/hir_ty/src/traits/chalk.rs,32,87,No,None
crates/hir_ty/src/infer/coerce.rs,crates/hir_ty/src/method_resolution.rs,32,75,No,None
crates/hir_def/src/data.rs,crates/hir_def/src/item_tree/lower.rs,32,72,No,None
crates/rust-analyzer/src/lsp/ext.rs,crates/rust-analyzer/src/lsp/to_proto.rs,32,72,Yes,Coupled -> Entity
crates/project-model/src/build_scripts.rs,crates/project-model/src/cargo_workspace.rs,32,65,No,None
crates/hir_ty/src/infer.rs,crates/hir_ty/src/infer/path.rs,32,64,No,None
crates/parser/src/grammar/expressions.rs,crates/parser/src/grammar/expressions/atom.rs,32,62,Yes,Bidirectional (Circular)
crates/ra_ide_api/src/completion/complete_path.rs,crates/ra_ide_api/src/completion/completion_item.rs,32,62,No,None
crates/ra_syntax/src/ast/edit.rs,crates/ra_syntax/src/ast/make.rs,32,59,No,None
crates/ide_completion/src/completions/keyword.rs,crates/ide_completion/src/completions/unqualified_path.rs,32,58,No,None
crates/proc-macro-srv/src/lib.rs,crates/proc-macro-srv/src/server_impl/rust_analyzer_span.rs,32,56,No,None
crates/proc-macro-api/src/lib.rs,crates/proc-macro-srv-cli/src/main.rs,32,53,Yes,Coupled -> Entity
crates/hir-def/src/body/pretty.rs,crates/hir-def/src/hir.rs,32,49,No,None
crates/ra_parser/src/grammar.rs,crates/ra_parser/src/grammar/expressions.rs,32,47,No,None
xtask/src/codegen.rs,xtask/src/codegen/gen_assists_docs.rs,32,44,No,None
crates/libanalysis/src/lib.rs,crates/server/src/main_loop/handlers.rs,32,44,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_assoc_functions.html,crates/ide/src/syntax_highlighting/test_data/highlight_strings.html,32,43,No,None
crates/hir_expand/src/builtin_macro.rs,crates/hir_expand/src/eager.rs,32,43,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_extern_crate.html,crates/ide/src/syntax_highlighting/test_data/highlight_strings.html,32,43,No,None
crates/ra_hir_ty/src/lower.rs,crates/ra_hir_ty/src/utils.rs,32,41,No,None
crates/ra_hir/src/code_model_impl/module.rs,crates/ra_hir/src/nameres/lower.rs,32,40,No,None
crates/libeditor/src/completion.rs,crates/libsyntax2/src/grammar.ron,32,37,No,None
crates/ra_syntax/src/parsing/reparsing.rs,crates/ra_syntax/src/syntax_node.rs,32,37,No,None
crates/ide/src/inlay_hints/chaining.rs,crates/ide/src/inlay_hints/param_name.rs,32,34,No,None
crates/libeditor/src/lib.rs,crates/server/src/main_loop/handlers.rs,32,34,No,None
crates/libanalysis/src/lib.rs,crates/server/src/server_world.rs,32,34,No,None
crates/ra_ide_api/src/references.rs,crates/ra_ide_api/src/references/classify.rs,32,34,No,None
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/tests/item_list.rs,32,31,No,None
crates/ide-completion/src/tests/item.rs,crates/ide-completion/src/tests/type_pos.rs,32,31,No,None
crates/ide-completion/src/completions/keyword.rs,crates/ide-completion/src/tests/item_list.rs,32,31,No,None
crates/ide-completion/src/tests/pattern.rs,crates/ide-completion/src/tests/record.rs,32,28,No,None
crates/ide-completion/src/completions/attribute.rs,crates/ide-completion/src/tests/attribute.rs,32,28,No,None
crates/hir-def/src/hir/type_ref.rs,crates/hir-def/src/path/lower.rs,32,28,No,None
crates/hir/src/term_search/tactics.rs,crates/ide-diagnostics/src/handlers/typed_hole.rs,32,25,No,None
crates/completion/src/config.rs,crates/completion/src/render.rs,32,25,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,32,25,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_unsafe.html,crates/ide/src/syntax_highlighting/test_data/injection.html,32,25,No,None
crates/libeditor/src/lib.rs,crates/libeditor/src/typing.rs,32,25,No,None
crates/libeditor/src/symbols.rs,crates/libeditor/tests/test.rs,32,25,No,None
crates/cfg/Cargo.toml,crates/cfg/src/cfg_expr.rs,32,22,No,None
crates/proc_macro_api/src/lib.rs,crates/proc_macro_api/src/rpc.rs,32,22,No,None
crates/ide_completion/src/tests/pattern.rs,crates/ide_completion/src/tests/type_pos.rs,32,22,No,None
crates/ide_completion/src/render/macro_.rs,crates/ide_completion/src/render/pattern.rs,32,22,No,None
crates/server/Cargo.toml,crates/server/src/req.rs,32,19,No,None
crates/cfg/Cargo.toml,crates/ide-completion/Cargo.toml,32,19,No,None
crates/ra_hir_ty/src/traits/builtin.rs,crates/ra_hir_ty/src/utils.rs,32,19,No,None
crates/ide_completion/src/tests/item.rs,crates/ide_completion/src/tests/pattern.rs,32,19,No,None
crates/ra_hir_def/src/test_db.rs,crates/ra_hir_ty/src/test_db.rs,32,19,No,None
crates/ide-completion/Cargo.toml,crates/project-model/Cargo.toml,32,19,No,None
xtask/src/codegen/gen_assists_docs.rs,xtask/src/codegen/gen_parser_tests.rs,32,19,No,None
crates/ide-db/src/imports/insert_use.rs,crates/ide-db/src/imports/insert_use/tests.rs,32,19,Yes,Bidirectional (Circular)
code/package.json,crates/server/src/req.rs,32,19,No,None
crates/server/src/handlers.rs,crates/server/src/main.rs,32,19,No,None
crates/ide_completion/src/completions/record.rs,crates/ide_completion/src/tests/record.rs,32,19,No,None
crates/salsa/src/derived.rs,crates/salsa/src/lib.rs,32,16,No,None
editors/code/src/ast_inspector.ts,editors/code/src/snippets.ts,32,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_block_mod_items.html,crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,32,16,No,None
crates/ra_syntax/src/reparsing.rs,crates/ra_syntax/src/yellow/mod.rs,32,16,No,None
crates/completion/src/config.rs,crates/completion/src/render/enum_variant.rs,32,16,No,None
crates/syntax/src/parsing.rs,crates/syntax/src/parsing/text_tree_sink.rs,32,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,crates/ide/src/syntax_highlighting/test_data/highlight_operators.html,32,16,No,None
editors/code/src/commands/join_lines.ts,editors/code/src/commands/on_enter.ts,32,16,No,None
editors/code/src/installation/download_file.ts,editors/code/src/installation/language_server.ts,32,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,crates/ide/src/syntax_highlighting/test_data/highlight_lifetimes.html,32,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_assoc_functions.html,crates/ide/src/syntax_highlighting/test_data/highlight_lifetimes.html,32,16,No,None
crates/ide/src/inlay_hints/closure_captures.rs,crates/ide/src/inlay_hints/discriminant.rs,32,16,No,None
crates/ra_fmt/Cargo.toml,crates/test_utils/Cargo.toml,32,16,No,None
crates/server/src/conv.rs,crates/server/src/req.rs,32,16,No,None
editors/code/src/commands.ts,editors/code/src/main.ts,31,200,No,None
crates/hir-ty/src/infer/closure.rs,crates/hir-ty/src/infer/expr.rs,31,148,Yes,Bidirectional (Circular)
crates/hir-def/src/nameres.rs,crates/hir-def/src/nameres/collector.rs,31,127,Yes,Bidirectional (Circular)
crates/hir-ty/src/infer/closure.rs,crates/hir-ty/src/mir/lower.rs,31,120,Yes,Coupled -> Entity
crates/hir_ty/src/infer.rs,crates/hir_ty/src/lib.rs,31,113,No,None
crates/hir/src/diagnostics.rs,crates/ide/src/diagnostics.rs,31,110,No,None
crates/hir_ty/src/infer/expr.rs,crates/hir_ty/src/infer/unify.rs,31,107,No,None
crates/mbe/src/syntax_bridge.rs,crates/mbe/src/tt_iter.rs,31,81,No,None
crates/hir_ty/src/infer/unify.rs,crates/hir_ty/src/traits/chalk/mapping.rs,31,73,No,None
crates/ide_completion/src/item.rs,crates/ide_completion/src/render.rs,31,72,No,None
crates/syntax/src/ast/generated/nodes.rs,crates/syntax/src/tests/sourcegen_ast.rs,31,68,No,None
crates/parser/src/grammar.rs,crates/parser/src/grammar/expressions.rs,31,64,Yes,Bidirectional (Circular)
crates/ra_parser/src/syntax_kind/generated.rs,xtask/src/ast_src.rs,31,63,No,None
crates/gen_lsp_server/Cargo.toml,crates/ra_lsp_server/Cargo.toml,31,63,No,None
crates/ide-completion/src/completions/expr.rs,crates/ide-completion/src/completions/keyword.rs,31,57,No,None
crates/mbe/src/expander.rs,crates/mbe/src/lib.rs,31,55,Yes,Bidirectional (Circular)
crates/ra_ide/src/goto_definition.rs,crates/ra_ide_db/src/defs.rs,31,51,No,None
crates/base-db/src/lib.rs,crates/hir-ty/src/test_db.rs,31,39,Yes,Coupled -> Entity
crates/ra_hir_expand/src/diagnostics.rs,crates/ra_ide/src/diagnostics.rs,31,39,No,None
crates/ide_completion/src/completions/keyword.rs,crates/ide_completion/src/completions/snippet.rs,31,39,No,None
crates/hir-def/src/expr_store.rs,crates/hir-def/src/expr_store/lower.rs,31,35,Yes,Bidirectional (Circular)
crates/ra_ide_api/src/references.rs,crates/ra_ide_api/src/references/search_scope.rs,31,32,No,None
crates/ide/src/inlay_hints/adjustment.rs,crates/ide/src/inlay_hints/discriminant.rs,31,32,No,None
src/grammar.ron,src/grammar/expressions/mod.rs,31,29,No,None
code/src/extension.ts,crates/server/src/main_loop/mod.rs,31,29,No,None
crates/hir-ty/src/mir/lower/as_place.rs,crates/hir-ty/src/mir/lower/pattern_matching.rs,31,29,Yes,Coupled -> Entity
crates/libsyntax2/src/grammar.ron,crates/libsyntax2/src/syntax_kinds/generated.rs,31,29,No,None
crates/vfs/src/file_set.rs,crates/vfs/src/vfs_path.rs,31,29,Yes,Entity -> Coupled
crates/hir-ty/src/next_solver/interner.rs,crates/hir-ty/src/next_solver/solver.rs,31,29,Yes,Bidirectional (Circular)
crates/hir-def/src/nameres/tests/incremental.rs,crates/hir-ty/src/tests/incremental.rs,31,26,No,None
crates/ra_hir_ty/src/diagnostics.rs,crates/ra_hir_ty/src/diagnostics/expr.rs,31,26,No,None
crates/hir/Cargo.toml,crates/ide-assists/Cargo.toml,31,26,No,None
crates/hir/Cargo.toml,crates/ide-diagnostics/Cargo.toml,31,26,No,None
crates/ide/src/inlay_hints/closing_brace.rs,crates/ide/src/inlay_hints/discriminant.rs,31,26,No,None
crates/ra_hir/src/ty/infer/expr.rs,crates/ra_hir/src/ty/infer/path.rs,31,23,No,None
src/parser/grammar/items/mod.rs,src/parser/grammar/mod.rs,31,23,No,None
crates/proc-macro-srv/src/server_impl/rust_analyzer_span.rs,crates/proc-macro-srv/src/server_impl/token_stream.rs,31,23,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,31,23,No,None
crates/completion/src/render.rs,crates/completion/src/render/const_.rs,31,22,No,None
crates/ide-completion/src/completions/use_.rs,crates/ide-completion/src/render/macro_.rs,31,22,No,None
crates/hir-def/src/hir/type_ref.rs,crates/hir-def/src/lower.rs,31,22,No,None
crates/hir_expand/Cargo.toml,crates/project_model/Cargo.toml,31,19,No,None
crates/ide_completion/src/completions/mod_.rs,crates/ide_completion/src/completions/trait_impl.rs,31,19,No,None
crates/ide-completion/src/tests/predicate.rs,crates/ide-completion/src/tests/record.rs,31,19,No,None
crates/completion/src/config.rs,crates/completion/src/render/function.rs,31,19,No,None
crates/ide_completion/src/render/const_.rs,crates/ide_completion/src/render/macro_.rs,31,19,No,None
crates/ra_hir_def/src/path/lower.rs,crates/ra_hir_def/src/type_ref.rs,31,16,No,None
crates/hir-def/src/expr_store/pretty.rs,crates/hir-def/src/signatures.rs,31,16,Yes,Entity -> Coupled
crates/ra_assists/src/assists/add_missing_impl_members.rs,crates/ra_assists/src/assists/flip_comma.rs,31,16,No,None
crates/completion/src/completions/trait_impl.rs,crates/completion/src/render/function.rs,31,16,No,None
crates/ra_assists/src/assists/add_missing_impl_members.rs,crates/ra_assists/src/assists/move_guard.rs,31,16,No,None
crates/ra_mbe/Cargo.toml,crates/ra_text_edit/Cargo.toml,31,16,No,None
xtask/src/codegen/gen_assists_docs.rs,xtask/src/codegen/gen_diagnostic_docs.rs,31,16,No,None
crates/parser/src/grammar/type_params.rs,crates/parser/src/grammar/types.rs,31,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,crates/ide/src/syntax_highlighting/test_data/highlight_rainbow.html,31,16,No,None
crates/ra_assists/src/add_explicit_type.rs,crates/ra_assists/src/fill_match_arms.rs,31,16,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,crates/ide/src/syntax_highlighting/test_data/highlight_lifetimes.html,31,16,No,None
xtask/src/codegen/grammar.rs,xtask/src/codegen/grammar/ast_src.rs,31,16,Yes,Bidirectional (Circular)
crates/hir_ty/src/infer/expr.rs,crates/hir_ty/src/lower.rs,30,139,No,None
crates/hir_ty/src/display.rs,crates/hir_ty/src/infer/expr.rs,30,130,No,None
crates/ra_hir_def/src/lib.rs,crates/ra_hir_def/src/nameres/collector.rs,30,115,No,None
crates/ide/src/syntax_highlighting/highlight.rs,crates/ide/src/syntax_highlighting/tags.rs,30,99,Yes,Entity -> Coupled
crates/ide/src/syntax_highlighting/highlight.rs,crates/ide/src/syntax_highlighting/test_data/highlight_doctest.html,30,99,No,None
crates/hir-ty/src/mir/eval.rs,crates/hir-ty/src/mir/eval/shim.rs,30,90,Yes,Bidirectional (Circular)
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/context.rs,30,86,Yes,Entity -> Coupled
crates/ra_mbe/src/syntax_bridge.rs,crates/ra_mbe/src/tests.rs,30,76,No,None
crates/ra_ide_api/src/display/navigation_target.rs,crates/ra_ide_api/src/hover.rs,30,72,No,None
crates/ra_ide_api/src/completion/complete_dot.rs,crates/ra_ide_api/src/completion/complete_path.rs,30,67,No,None
crates/base-db/src/lib.rs,crates/ide-db/src/lib.rs,30,62,Yes,Coupled -> Entity
crates/ide-completion/src/tests/expression.rs,crates/ide-completion/src/tests/special.rs,30,59,No,None
crates/hir-ty/src/infer/coerce.rs,crates/hir-ty/src/infer/unify.rs,30,56,Yes,Entity -> Coupled
crates/project-model/src/sysroot.rs,crates/rust-analyzer/src/cli/rustc_tests.rs,30,55,Yes,Coupled -> Entity
crates/hir-ty/Cargo.toml,crates/hir/Cargo.toml,30,52,No,None
crates/ra_project_model/Cargo.toml,crates/ra_project_model/src/cargo_workspace.rs,30,52,No,None
crates/ide_completion/src/completions/pattern.rs,crates/ide_completion/src/completions/unqualified_path.rs,30,47,No,None
crates/hir_ty/src/autoderef.rs,crates/hir_ty/src/infer/coerce.rs,30,46,No,None
crates/hir_def/src/macro_expansion_tests.rs,crates/mbe/src/tests/expand.rs,30,46,No,None
crates/libanalysis/src/lib.rs,crates/server/src/main_loop/mod.rs,30,46,No,None
crates/hir-def/src/test_db.rs,crates/ide-db/src/lib.rs,30,43,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_doctest.html,crates/ide/src/syntax_highlighting/test_data/highlight_general.html,30,42,No,None
crates/ide/src/syntax_highlighting/html.rs,crates/ide/src/syntax_highlighting/test_data/highlight_doctest.html,30,40,No,None
crates/hir_def/Cargo.toml,crates/hir_ty/Cargo.toml,30,40,No,None
crates/rust-analyzer/src/cli/lsif.rs,crates/rust-analyzer/src/cli/ssr.rs,30,40,No,None
crates/ra_hir_ty/src/diagnostics.rs,crates/ra_hir_ty/src/expr.rs,30,40,No,None
crates/ide/src/syntax_highlighting/test_data/highlighting.html,crates/ide/src/syntax_highlighting/test_data/rainbow_highlighting.html,30,39,No,None
crates/hir-ty/src/infer/coerce.rs,crates/hir-ty/src/traits.rs,30,37,Yes,Entity -> Coupled
crates/proc-macro-api/src/bidirectional_protocol.rs,crates/proc-macro-api/src/process.rs,30,37,Yes,Bidirectional (Circular)
crates/proc-macro-srv/src/dylib.rs,crates/proc-macro-srv/src/server_impl/rust_analyzer_span.rs,30,36,No,None
crates/ide-completion/src/config.rs,crates/rust-analyzer/src/integrated_benchmarks.rs,30,36,Yes,Coupled -> Entity
crates/ide_assists/src/handlers/qualify_path.rs,crates/ide_db/src/helpers/import_assets.rs,30,36,No,None
crates/ra_lsp_server/src/caps.rs,crates/ra_lsp_server/src/req.rs,30,36,No,None
editors/code/src/dependencies_provider.ts,editors/code/src/toolchain.ts,30,36,No,None
editors/code/src/run.ts,editors/code/tests/unit/runnable_env.test.ts,30,36,No,None
crates/libanalysis/src/lib.rs,crates/libanalysis/src/symbol_index.rs,30,33,No,None
crates/ide/src/inlay_hints/bind_pat.rs,crates/ide/src/inlay_hints/fn_lifetime_fn.rs,30,33,No,None
crates/hir-def/src/expr_store/pretty.rs,crates/hir-def/src/hir.rs,30,33,Yes,Entity -> Coupled
crates/proc-macro-srv-cli/Cargo.toml,crates/proc-macro-srv-cli/src/main.rs,30,33,No,None
crates/project-model/src/build_scripts.rs,crates/project-model/src/rustc_cfg.rs,30,33,No,None
crates/hir-def/Cargo.toml,crates/ide-completion/Cargo.toml,30,33,No,None
crates/ide/src/inlay_hints/adjustment.rs,crates/ide/src/inlay_hints/closure_ret.rs,30,33,No,None
crates/ide/src/inlay_hints/binding_mode.rs,crates/ide/src/inlay_hints/chaining.rs,30,33,No,None
crates/ide-db/src/symbol_index.rs,crates/ide-db/src/test_data/test_symbol_index_collection.txt,30,33,No,None
crates/proc-macro-srv/src/server_impl/rust_analyzer_span.rs,crates/proc-macro-srv/src/tests/utils.rs,30,33,No,None
crates/ra_ide/src/snapshots/highlight_strings.html,crates/ra_ide/src/syntax_highlighting/tests.rs,30,30,No,None
crates/ra_lsp_server/src/config.rs,crates/ra_lsp_server/src/world.rs,30,30,No,None
crates/ra_hir_ty/src/infer/path.rs,crates/ra_hir_ty/src/method_resolution.rs,30,30,No,None
crates/hir-ty/src/next_solver/generic_arg.rs,crates/hir-ty/src/next_solver/interner.rs,30,30,Yes,Bidirectional (Circular)
crates/libeditor/src/symbols.rs,crates/libsyntax2/src/ast/generated.rs,30,30,No,None
crates/ide-completion/src/completions/item_list.rs,crates/ide-completion/src/tests/item.rs,30,30,No,None
src/lib.rs,src/yellow/syntax.rs,30,27,No,None
crates/ra_hir_ty/src/db.rs,crates/ra_ide_db/src/change.rs,30,26,No,None
crates/ide-assists/Cargo.toml,crates/ide-db/Cargo.toml,30,26,No,None
src/lib.rs,src/parser/event.rs,30,23,No,None
crates/server/src/main_loop/mod.rs,crates/server/src/vfs.rs,30,23,No,None
crates/hir/src/term_search/expr.rs,crates/hir/src/term_search/tactics.rs,30,20,Yes,Coupled -> Entity
crates/ide-completion/src/tests/record.rs,crates/ide-completion/src/tests/use_tree.rs,30,20,No,None
lib/lsp-server/Cargo.toml,lib/lsp-server/src/msg.rs,30,20,No,None
crates/ra_hir_ty/src/tests/patterns.rs,crates/ra_hir_ty/src/tests/regression.rs,30,20,No,None
crates/hir-def/src/nameres/tests.rs,crates/hir-def/src/nameres/tests/macros.rs,30,20,Yes,Bidirectional (Circular)
crates/proc_macro_srv/Cargo.toml,crates/proc_macro_srv/src/dylib.rs,30,20,No,None
crates/ide_completion/src/completions/snippet.rs,crates/ide_completion/src/snippet.rs,30,20,No,None
src/parser/event.rs,src/parser/grammar/items/mod.rs,30,20,No,None
crates/ide_completion/src/render/macro_.rs,crates/ide_completion/src/render/type_alias.rs,30,20,No,None
crates/ide_assists/src/handlers/replace_qualified_name_with_use.rs,crates/ide_db/src/helpers/insert_use/tests.rs,30,20,No,None
crates/hir-ty/src/mir/lower/as_place.rs,crates/hir-ty/src/mir/pretty.rs,30,20,No,None
crates/base-db/src/fixture.rs,crates/ide/src/shuffle_crate_graph.rs,30,17,No,None
src/lexer/mod.rs,src/lexer/strings.rs,30,17,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_default_library.html,crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,30,17,No,None
crates/libsyntax2/src/grammar/expressions/mod.rs,crates/libsyntax2/src/grammar/items/mod.rs,30,17,No,None
src/lexer/mod.rs,tests/data/lexer/0005_symbols.txt,30,17,No,None
crates/ide-completion/src/render/pattern.rs,crates/ide-completion/src/render/variant.rs,30,17,Yes,Entity -> Coupled
crates/ra_assists/src/assists/add_missing_impl_members.rs,crates/ra_assists/src/assists/change_visibility.rs,30,17,No,None
crates/ide_completion/src/render/enum_variant.rs,crates/ide_completion/src/render/struct_literal.rs,30,17,No,None
crates/server/src/dispatch.rs,crates/server/src/req.rs,30,17,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_crate_root.html,crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,30,17,No,None
crates/hir-ty/src/dyn_compatibility.rs,crates/hir-ty/src/dyn_compatibility/tests.rs,30,17,Yes,Bidirectional (Circular)
crates/libsyntax2/src/ast/generated.rs.tera,crates/libsyntax2/src/ast/mod.rs,30,17,No,None
crates/ide/src/syntax_highlighting/html.rs,crates/ide/src/syntax_highlighting/test_data/highlight_default_library.html,30,17,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_assoc_functions.html,crates/ide/src/syntax_highlighting/test_data/highlight_crate_root.html,30,17,No,None
src/lexer/mod.rs,tests/data/lexer/0004_number.txt,30,17,No,None
crates/completion/src/render/function.rs,crates/completion/src/test_utils.rs,30,17,No,None
crates/ide_completion/src/render/enum_variant.rs,crates/ide_completion/src/render/type_alias.rs,30,17,No,None
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,crates/ide/src/syntax_highlighting/test_data/highlight_rainbow.html,30,17,No,None
